  5.0757195e-011 -3.2267445e-010
 -1.3838759e-009 -1.6635262e-010
 -5.1790451e-010 -1.0687364e-010
  2.2209828e-009 -5.5602643e-010
 -2.1683478e-009 -1.1859047e-009
  8.9619371e-010 -2.4259039e-009
 -1.0344495e-009  6.0273713e-010
 -4.6460115e-010 -4.9277440e-011
  2.1564278e-009 -2.0497465e-009
  9.1988283e-010 -1.8296154e-009
  3.6190372e-010 -2.5460820e-010
  1.2222286e-010  1.2365988e-009
  3.1218433e-009  7.2907129e-010
 -1.7722542e-009  2.3866713e-009
 -2.2918311e-009 -1.2808722e-009
 -1.0508155e-009 -7.2693111e-010
  1.4221205e-009  3.2743882e-010
 -5.2059036e-010 -1.2303719e-011
  1.3740242e-009 -5.6036872e-010
 -2.3268626e-010  9.2620576e-010
 -8.6771083e-010  3.3027085e-011
  6.0500666e-010  1.5307073e-010
  2.5760245e-010 -1.9685077e-009
  1.0715095e-009  4.1449478e-010
  1.3706157e-009 -2.1016358e-010
 -5.4458743e-010  2.2425122e-009
 -1.3408223e-009 -1.1637659e-009
 -1.3089737e-009 -1.5354576e-009
  1.9708634e-009  2.1971521e-009
 -3.1180898e-009  2.3695444e-009
 -5.5261430e-010 -1.4309430e-009
  9.7286976e-011 -7.4636311e-010
 -1.7017399e-009  5.2951132e-010
  8.9720563e-010 -5.2949536e-010
 -2.7964977e-009  9.5423389e-010
  7.0312517e-011 -3.3215507e-010
  1.5684671e-009  8.8804965e-010
 -1.5220007e-009  2.9739267e-010
 -2.1146460e-009  1.9766156e-009
  1.2018943e-010  5.8786117e-010
 -3.4676016e-009  1.7892056e-009
  5.2212414e-011 -1.0764637e-009
  6.5682404e-010 -2.5178179e-009
 -5.8345439e-010  1.4577752e-009
 -7.8479645e-010 -2.5169472e-010
  1.8465394e-009 -3.0379273e-009
  6.4463564e-010  2.4553837e-009
 -8.5653061e-010 -7.5882460e-010
 -6.1683544e-010  2.6475292e-009
  1.1250657e-009  2.4596161e-010
  9.2315525e-010 -5.1127924e-010
  8.3665595e-010 -7.9995212e-010
 -7.1138294e-010 -5.3653511e-010
 -6.2242738e-010 -4.3573194e-011
 -2.2836776e-009 -5.8861379e-010
  4.4493049e-010 -2.9472626e-010
 -1.2303205e-009 -4.8255712e-010
  1.8396387e-009 -1.2937976e-009
 -1.7798068e-010 -8.9388131e-010
 -4.1906042e-009 -4.6662824e-010
  1.2742586e-009  2.4002843e-009
 -2.5567283e-009 -1.1500273e-009
  7.8602911e-010 -9.0324432e-010
 -6.3340861e-010 -1.9620533e-009
 -1.9521802e-009 -5.0984012e-010
  1.4034692e-009  5.3623452e-010
 -2.4838058e-009 -1.0091831e-010
 -3.5623312e-009  6.4981388e-010
  5.8134480e-010  1.0768485e-009
 -2.7066506e-009  2.1691603e-009
  4.4376455e-010  5.5866757e-010
 -1.0729967e-010  2.5092042e-009
 -1.2962763e-009  6.1184156e-010
  2.2799480e-009  3.6178559e-009
  2.5194524e-009  1.0168646e-009
 -1.6773261e-009  4.1155643e-010
  1.4737273e-009 -1.6698396e-009
  5.7333756e-010  1.8808243e-010
 -1.9297784e-011 -1.4763410e-009
 -2.1849087e-009 -1.1850919e-009
 -1.1979261e-009  5.7470493e-010
  6.3688787e-010 -1.1944358e-009
 -7.5730199e-011  3.7618526e-010
 -8.2667811e-012  1.9866670e-010
  1.0193155e-009  4.4696824e-010
 -1.3538152e-009  2.5620889e-010
  1.8972140e-009  1.9436591e-010
 -9.6894264e-010  7.8928282e-010
 -1.2811599e-009  5.2670093e-009
  1.1977694e-009  1.9172596e-009
  2.9055444e-009 -2.7766401e-009
  3.2960752e-009 -2.1481019e-009
 -1.1297813e-009 -2.8186289e-010
  1.0418397e-009 -1.1235503e-010
 -2.7358531e-009  1.3677693e-009
 -3.4525030e-011  5.6068229e-010
 -3.2642052e-010 -9.1946010e-010
  6.7015307e-010 -1.3960516e-009
  2.5661229e-009 -8.4210573e-010
  1.5369858e-010  2.0662831e-009
  2.2888992e-009 -4.1840339e-009
  8.4261391e-010  2.4817269e-009
  2.3940977e-010 -4.6751767e-010
  6.4602913e-011 -1.8010778e-009
  1.3291285e-010 -1.4550527e-009
  3.5136456e-010 -2.7434339e-010
  2.6974992e-009  2.9707230e-010
  1.0889847e-009  4.0544246e-010
 -6.3234538e-011 -3.3174417e-010
  8.3266982e-011  2.3853514e-009
  1.0679875e-009 -6.2554923e-011
 -2.7970291e-009 -1.8049107e-009
  1.8836420e-009 -2.1850993e-009
  4.9484130e-010 -1.3403437e-009
  2.0193888e-009  3.9972073e-009
 -2.7265336e-009  7.3491933e-010
  3.6006264e-010  1.7399802e-010
  1.2476228e-009  1.0226000e-009
  1.2652014e-009  4.0547420e-010
  2.1329969e-010 -1.6799888e-009
  9.3035790e-010 -6.3299997e-010
 -1.5635894e-009 -1.4569994e-009
  4.0451727e-010  1.0906843e-009
  1.3474246e-009 -2.2598937e-009
 -1.2563307e-009 -1.2036828e-009
 -3.0987814e-010 -4.2204461e-011
 -1.9132975e-009 -7.5862588e-010
 -1.7402269e-009  3.1588091e-010
 -2.7903183e-010 -1.0914484e-009
  2.2762429e-009  6.0731352e-010
  4.5200909e-009  5.5344468e-010
  1.7915038e-009 -2.1719495e-009
  3.4169102e-009  7.2872073e-011
 -1.1286108e-009 -1.0755435e-009
  2.6609656e-010  5.0024082e-010
  4.5641437e-010  5.1629438e-010
 -1.1648100e-009  2.8977250e-009
 -3.4535841e-009  8.1605029e-011
 -1.3609534e-009 -2.1941148e-009
 -1.4590648e-009 -4.3549085e-011
 -1.4051808e-009  1.2057262e-010
  9.2763707e-010  5.2365654e-010
  1.5102101e-009 -7.4192365e-010
  4.0031058e-009 -9.4638328e-010
  3.7595472e-009 -1.4312694e-009
  5.7014213e-010 -1.2219217e-009
 -4.4545246e-011 -2.5254466e-010
 -1.3858087e-009  1.1403718e-009
 -5.8552353e-010  3.5376067e-009
 -1.2517622e-010  3.0941587e-009
 -9.5822361e-011  7.4120654e-011
  7.2605538e-010  1.7935989e-009
  5.8624875e-010  7.2508320e-010
  8.0341867e-010 -3.7740820e-010
  6.5412814e-010 -1.2434851e-009
  1.3653073e-009  4.9360841e-010
  1.5732773e-009 -2.0050554e-009
  2.2425931e-009 -1.3326785e-009
  7.3493954e-010  5.7731367e-010
 -1.9455299e-009  1.0530083e-009
 -2.6062879e-009  1.9562688e-009
 -1.5784851e-009 -1.4247200e-009
  2.6773200e-009 -5.2735962e-010
  4.9431336e-010 -3.4692704e-010
 -1.7405080e-010 -2.0715409e-009
  1.5709605e-009  3.2247887e-009
  3.2691190e-010 -4.0149004e-010
 -6.9222993e-010 -1.3619032e-010
 -2.7733594e-010 -1.9330403e-009
  3.9580881e-010  8.4031975e-010
 -1.9249199e-009  3.4267795e-010
 -2.3981218e-010 -1.2193924e-009
 -9.9124719e-010 -1.2333775e-009
  8.1908723e-011 -8.4402007e-010
 -5.9783294e-010  1.5085246e-009
 -9.6868281e-010  1.9691932e-010
  1.4650257e-010 -1.1143582e-009
  9.5797160e-011 -1.4051462e-009
  2.4477570e-009 -1.6567803e-010
 -1.7104909e-009 -4.0478643e-009
 -1.2658133e-009 -1.4332327e-011
  6.9597703e-010  1.0331226e-009
  2.0759823e-009  1.0312725e-009
 -4.6818816e-011  3.8381800e-010
  3.4537458e-009 -1.4614133e-009
 -2.0881489e-009  1.1366934e-009
 -1.1619866e-009 -1.9350362e-009
  9.5174370e-010  5.2561141e-010
  3.0682402e-010 -6.2246910e-010
 -2.3590495e-010 -1.2746916e-010
  2.2496019e-009  1.7319027e-010
  1.3157714e-009  8.1589580e-010
 -1.6515930e-010  1.7355767e-009
  1.5354357e-010  7.4322209e-010
  1.4896248e-010  1.9907943e-009
 -4.0487004e-009  1.8527115e-011
 -6.4431034e-010 -1.4868353e-009
  8.9704178e-010  1.3013105e-009
 -2.1635572e-009 -1.5820010e-009
 -1.1657066e-010 -9.3753546e-010
