  1.7878139e-009  1.6241477e-009
 -2.7330986e-009  2.3198016e-009
 -3.8098902e-010 -1.2731838e-009
  2.3206977e-009  3.9223932e-010
 -9.6462105e-010 -2.3003222e-009
  1.3571231e-009 -1.5057057e-009
 -1.8380316e-010 -9.6608282e-010
 -2.4524387e-010 -3.1919210e-010
  1.2427029e-009  4.2096582e-010
  3.7579389e-009  2.3475568e-009
 -9.8599105e-010  5.3073036e-010
  4.2531070e-010  3.6783396e-010
  1.0181627e-009 -2.9738125e-010
 -2.9439894e-010 -1.2067676e-009
  9.0007605e-010  5.9028647e-010
 -1.0999743e-009  2.0137705e-010
 -6.3419077e-010  1.3675753e-009
  1.4537722e-009  3.0070188e-010
 -9.9783155e-010 -1.0224392e-009
  7.9035229e-011 -2.7721310e-009
 -9.9890104e-010 -3.2155615e-009
  7.4616528e-010  2.1876407e-009
  1.4282046e-009 -1.2024874e-010
 -1.8966780e-010 -1.0048495e-009
 -3.6124138e-010 -2.2915511e-009
 -1.9304945e-009  2.1987764e-009
  2.3040378e-010 -8.1213704e-010
  2.0807025e-011  1.1834993e-009
 -8.7235450e-010 -4.7636380e-010
 -3.0966310e-009  1.5809073e-010
 -7.3814866e-010 -2.1590738e-009
 -5.7612784e-010  1.5208965e-009
  1.5723841e-009 -2.3076293e-009
 -5.1931888e-010 -8.6861881e-010
  4.4940394e-010  1.0372226e-009
  2.7053234e-010 -2.1754896e-009
 -1.7870734e-009  1.9742777e-009
 -1.0795547e-009 -1.2067201e-009
 -7.4109066e-010 -5.8111706e-010
 -1.8875495e-009 -8.5547843e-010
 -2.8449470e-009 -9.9330949e-011
  2.1028593e-009  2.8847456e-009
  2.9098609e-009 -4.9188932e-010
  1.5886582e-009 -5.2174454e-010
  2.8950943e-009  7.1798452e-010
  5.7158911e-010 -5.0483031e-011
  2.4649007e-010  9.4679305e-010
  1.0416664e-010 -1.6724850e-009
 -1.1302563e-010 -1.1220939e-009
  5.2224445e-010  1.8579886e-009
  1.2422100e-009  7.9450525e-011
 -9.6846193e-010 -8.9273144e-010
  1.2301379e-009 -2.1610170e-009
  3.3313244e-009 -4.0819190e-009
 -4.8837904e-010  1.6147763e-009
 -1.0142878e-009  2.3800017e-009
  6.8866838e-010 -1.6384575e-010
 -1.4297223e-009  1.3643164e-009
 -7.2410126e-010  1.2775894e-009
  8.5727858e-010 -1.7860684e-009
 -2.4359311e-011  3.2250336e-010
 -5.5795197e-010 -5.1723491e-010
  3.0609918e-011  2.2371748e-009
  1.2980230e-009  1.1674651e-009
 -6.2607510e-011  1.0427145e-009
 -1.6203379e-010 -1.2478523e-010
 -8.0409994e-010  4.9694598e-011
 -4.3094365e-010  1.6330895e-009
  9.2761263e-010 -7.3220520e-010
 -1.2865851e-009  1.2325890e-009
  3.0838172e-010 -4.4270832e-010
 -1.5122911e-009  8.8661633e-010
  1.8292674e-010 -1.4110143e-010
 -2.7477718e-010  9.7539383e-010
 -2.1752882e-010  1.2330819e-009
  1.4879374e-009 -1.8627407e-010
